"SEQ"	"WH"	"DEVID"	"SYSFLG1"	"SYSFLG2"	"SYSFLG3"	"SYSFLG4"	"LOGINID"	"TRDATE"	"TRTYPE"	"OPESEQ"	"RESULT"	"RSNCODE"	"TRUCKNO"	"CUSTNO"	"SHIPPN"	"SHIPQTY"	"TAGTYPE"	"PN"	"CUSTPN"	"QTY"	"TAGSEQ"	"SCANDATE"	"SCANTIME"	"REGISTERED_AT"	"REGISTERED_COMPNAME"	"REGISTERED_COMPCODE"	"SHIPNO"	"CHECKTYPE"	"FILENAME"
6647	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0070"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53400M"	"5713A324                 "	10	"0070135"	10-JAN-25	"134357"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6648	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0071"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53400M"	"5713A324                 "	10	"419"	10-JAN-25	"134358"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6649	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0072"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53400M"	"5713A324                 "	10	"0070228"	10-JAN-25	"134359"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6650	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0073"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53400M"	"5713A324                 "	10	"423"	10-JAN-25	"134400"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6651	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0074"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53400M"	"5713A324                 "	10	"0070378"	10-JAN-25	"134401"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6652	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0075"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53400M"	"5713A324                 "	10	"427"	10-JAN-25	"134402"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6653	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0076"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53400M"	"5713A324                 "	10	"0070024"	10-JAN-25	"134403"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6654	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0077"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53400M"	"5713A324                 "	10	"431"	10-JAN-25	"134404"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6741	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0155"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53500M"	"5713A323                 "	10	"0070366"	10-JAN-25	"134940"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6742	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0156"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"099"	10-JAN-25	"134941"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6732	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0146"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"110"	10-JAN-25	"134927"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6733	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0147"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53500M"	"5713A323                 "	10	"0070301"	10-JAN-25	"134929"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6734	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0148"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"114"	10-JAN-25	"134930"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6735	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0149"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53500M"	"5713A323                 "	10	"0070342"	10-JAN-25	"134931"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6743	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0157"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53500M"	"5713A323                 "	10	"0070467"	10-JAN-25	"134948"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6744	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0158"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"103"	10-JAN-25	"134949"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6736	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0150"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"118"	10-JAN-25	"134932"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6737	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0151"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53500M"	"5713A323                 "	10	"0070260"	10-JAN-25	"134933"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6738	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0152"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"091"	10-JAN-25	"134934"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6739	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0153"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53500M"	"5713A323                 "	10	"0070303"	10-JAN-25	"134935"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6745	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0159"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53500M"	"5713A323                 "	10	"0070358"	10-JAN-25	"134950"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6746	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0160"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"107"	10-JAN-25	"134951"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6740	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0154"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"095"	10-JAN-25	"134936"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6747	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0161"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53500M"	"5713A323                 "	10	"0070282"	10-JAN-25	"134952"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6748	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0162"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"111"	10-JAN-25	"134953"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6748	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0001"	"0"	"1000"	"0130963"	"10004800"	"JK212400-10310P"	100	"  "	"               "	"                         "		""	09-JAN-25	"205825"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6749	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0163"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53500M"	"5713A323                 "	10	"0070489"	10-JAN-25	"134954"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6749	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0001"	"0"	"1000"	"0130963"	"10004800"	"JK039100-21400P"	100	"  "	"               "	"                         "		""	09-JAN-25	"205825"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6750	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0164"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"115"	10-JAN-25	"134956"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6750	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0001"	"0"	"1000"	"0130963"	"10004800"	"JK112600-85130P"	250	"  "	"               "	"                         "		""	09-JAN-25	"205825"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6751	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0165"	"0"	"2000"	"0130969"	"10000603"	"               "		"11"	"AE262100-53500M"	"5713A323                 "	10	"0070462"	10-JAN-25	"134957"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6751	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0002"	"0"	"2000"	"0130963"	"10004800"	"               "		"11"	"JK039100-21400P"	"BBR-H594A-20-00-80       "	10	"0070100"	09-JAN-25	"210615"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6752	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0166"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-53500M"	"5713A323                 "	10	"119"	10-JAN-25	"134958"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6752	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0003"	"0"	"3000"	"0130963"	"10004800"	"               "		"UR"	"JK039100-21400P"	"BBR-H594A-20-00-80       "	10	"871"	09-JAN-25	"210616"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6753	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0075"	"0"	"1000"	"0130973"	"10000606"	"               "		"  "	"               "	"                         "		""	10-JAN-25	"135718"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6753	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0004"	"0"	"2000"	"0130963"	"10004800"	"               "		"11"	"JK039100-21400P"	"BBR-H594A-20-00-80       "	10	"0070102"	09-JAN-25	"210617"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6754	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0076"	"0"	"2000"	"0130973"	"10000606"	"               "		"11"	"AE062040-36000M"	"5713A476                 "	10	"0070248"	10-JAN-25	"135720"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6754	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0005"	"0"	"3000"	"0130963"	"10004800"	"               "		"UR"	"JK039100-21400P"	"BBR-H594A-20-00-80       "	10	"872"	09-JAN-25	"210618"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6755	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0077"	"0"	"3000"	"0130973"	"10000606"	"               "		"UR"	"AE062040-36000M"	"5713A476                 "	10	"318"	10-JAN-25	"135721"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6755	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0006"	"0"	"2000"	"0130963"	"10004800"	"               "		"11"	"JK039100-21400P"	"BBR-H594A-20-00-80       "	10	"0070077"	09-JAN-25	"210619"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6756	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0078"	"0"	"2000"	"0130973"	"10000606"	"               "		"11"	"AE062040-36000M"	"5713A476                 "	10	"0070291"	10-JAN-25	"135722"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6756	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0007"	"0"	"3000"	"0130963"	"10004800"	"               "		"UR"	"JK039100-21400P"	"BBR-H594A-20-00-80       "	10	"873"	09-JAN-25	"210620"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6757	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0079"	"0"	"3000"	"0130973"	"10000606"	"               "		"UR"	"AE062040-36000M"	"5713A476                 "	10	"322"	10-JAN-25	"135723"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6757	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0008"	"0"	"2000"	"0130963"	"10004800"	"               "		"11"	"JK039100-21400P"	"BBR-H594A-20-00-80       "	10	"0070110"	09-JAN-25	"210621"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6758	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0080"	"0"	"2000"	"0130973"	"10000606"	"               "		"11"	"AE062040-36000M"	"5713A476                 "	10	"0070326"	10-JAN-25	"135724"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6758	"01"	"K4"	" "	" "	" "	" "	"00"	09-JAN-25	1	"0009"	"0"	"3000"	"0130963"	"10004800"	"               "		"UR"	"JK039100-21400P"	"BBR-H594A-20-00-80       "	10	"874"	09-JAN-25	"210624"	25-APR-25	"DSTH"	"40040"	"00"	"1"	"20250110.CSV"
6428	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0014"	"0"	"3000"	"0130971"	"10000603"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"332"	10-JAN-25	"120247"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6429	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0015"	"0"	"2000"	"0130971"	"10000603"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070533"	10-JAN-25	"120248"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6437	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0004"	"0"	"3000"	"0131036"	"10000606"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"387"	10-JAN-25	"132234"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6438	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0005"	"0"	"2000"	"0131036"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070523"	10-JAN-25	"132235"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6430	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0016"	"0"	"3000"	"0130971"	"10000603"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"333"	10-JAN-25	"120249"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6431	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0017"	"0"	"2000"	"0130971"	"10000603"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070437"	10-JAN-25	"120249"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6432	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0018"	"0"	"3000"	"0130971"	"10000603"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"334"	10-JAN-25	"120250"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6433	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0019"	"0"	"2000"	"0130971"	"10000603"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070898"	10-JAN-25	"120343"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6439	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0006"	"0"	"3000"	"0131036"	"10000606"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"383"	10-JAN-25	"132236"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6440	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0007"	"0"	"2000"	"0131036"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070888"	10-JAN-25	"132237"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6434	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0020"	"0"	"3000"	"0130971"	"10000603"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"331"	10-JAN-25	"120344"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6435	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0002"	"0"	"1000"	"0131036"	"10000606"	"               "		"  "	"               "	"                         "		""	10-JAN-25	"132231"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6436	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0003"	"0"	"2000"	"0131036"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070844"	10-JAN-25	"132233"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6441	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0008"	"0"	"3000"	"0131036"	"10000606"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"379"	10-JAN-25	"132238"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6442	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0009"	"0"	"2000"	"0131036"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070721"	10-JAN-25	"132243"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6443	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0010"	"0"	"3000"	"0131036"	"10000606"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"384"	10-JAN-25	"132244"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6444	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0011"	"0"	"2000"	"0131036"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070695"	10-JAN-25	"132245"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6445	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0012"	"0"	"3000"	"0131036"	"10000606"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"380"	10-JAN-25	"132246"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6446	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0013"	"0"	"2000"	"0131036"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070742"	10-JAN-25	"132247"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6447	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0014"	"0"	"3000"	"0131036"	"10000606"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"385"	10-JAN-25	"132248"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6448	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0015"	"0"	"2000"	"0131036"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070241"	10-JAN-25	"132250"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6449	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0016"	"0"	"3000"	"0131036"	"10000606"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"381"	10-JAN-25	"132251"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6450	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0017"	"0"	"2000"	"0131036"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070858"	10-JAN-25	"132252"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6451	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0018"	"0"	"3000"	"0131036"	"10000606"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"386"	10-JAN-25	"132253"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6452	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0019"	"0"	"2000"	"0131036"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070838"	10-JAN-25	"132255"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6453	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0020"	"0"	"3000"	"0131036"	"10000606"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"382"	10-JAN-25	"132257"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6454	"01"	"K3"	" "	" "	" "	" "	"7"	09-JAN-25	1	"0021"	"1"	"2310"	"0131036"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070868"	10-JAN-25	"132258"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6455	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0002"	"0"	"1000"	"0130970"	"10000603"	"               "		"  "	"               "	"                         "		""	10-JAN-25	"132459"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6456	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0003"	"0"	"2000"	"0130970"	"10000603"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070868"	10-JAN-25	"132501"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6457	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0004"	"0"	"3000"	"0130970"	"10000603"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"323"	10-JAN-25	"132502"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6458	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0005"	"0"	"2000"	"0130970"	"10000603"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070883"	10-JAN-25	"132503"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6459	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0006"	"0"	"3000"	"0130970"	"10000603"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"324"	10-JAN-25	"132504"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6460	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0007"	"0"	"2000"	"0130970"	"10000603"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070837"	10-JAN-25	"132507"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6461	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0008"	"0"	"3000"	"0130970"	"10000603"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"325"	10-JAN-25	"132508"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6462	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0025"	"0"	"1000"	"0130973"	"10000606"	"               "		"  "	"               "	"                         "		""	10-JAN-25	"132627"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6463	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0026"	"0"	"2000"	"0130973"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070554"	10-JAN-25	"132629"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6464	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0027"	"0"	"3000"	"0130973"	"10000606"	"               "		"UR"	"AE062040-36100M"	"5713A475                 "	10	"345"	10-JAN-25	"132630"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6465	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0028"	"0"	"2000"	"0130973"	"10000606"	"               "		"11"	"AE062040-36100M"	"5713A475                 "	10	"0070701"	10-JAN-25	"132631"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6542	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0024"	"0"	"3000"	"0130969"	"10000603"	"               "		"UR"	"AE262100-61100M"	"5713A474                 "	10	"906"	10-JAN-25	"133316"	25-APR-25	"DSTH"	"40040"	"12"	"1"	"20250110.CSV"
6543	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0021"	"0"	"1000"	"0130971"	"10000603"	"               "		"  "	"               "	"                         "		""	10-JAN-25	"133408"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6568	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0056"	"0"	"3000"	"0130973"	"10000606"	"               "		"UR"	"AE262100-61100M"	"5713A474                 "	10	"937"	10-JAN-25	"133626"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6569	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0057"	"0"	"2000"	"0130973"	"10000606"	"               "		"11"	"AE262100-61100M"	"5713A474                 "	10	"0070491"	10-JAN-25	"133627"	25-APR-25	"DSTH"	"40040"	"02"	"1"	"20250110.CSV"
6544	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0022"	"0"	"2000"	"0130971"	"10000603"	"               "		"11"	"AE262100-61100M"	"5713A474                 "	10	"0070487"	10-JAN-25	"133410"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6545	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0023"	"0"	"3000"	"0130971"	"10000603"	"               "		"UR"	"AE262100-61100M"	"5713A474                 "	10	"910"	10-JAN-25	"133411"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6546	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0024"	"0"	"2000"	"0130971"	"10000603"	"               "		"11"	"AE262100-61100M"	"5713A474                 "	10	"0070630"	10-JAN-25	"133412"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
6547	"01"	"K3"	" "	" "	" "	" "	"7"	10-JAN-25	1	"0025"	"0"	"3000"	"0130971"	"10000603"	"               "		"UR"	"AE262100-61100M"	"5713A474                 "	10	"911"	10-JAN-25	"133413"	25-APR-25	"DSTH"	"40040"	"14"	"1"	"20250110.CSV"
